   5  142007 1342691   5   5   1   4   7   1   6  12   4
   5  152007 1352692   6   5   5   9  10  10   3   7   5
   5  162007 1362693   4   2   5   4   4   3   1   4   9
   5  172007 1372694   7   4   5   5   4   5   4   8  26
   5  182007 1382695  26  15  12  43  43  36  24  21  17
   5  192007 1392696  20  13  19  21  23  20  25  26  20
   5  202007 1402697  12  25  11   8  14   7   6  14  16
   5  212007 1412698   7  13   6   0   4   3   6   7  23
   5  222007 1422699  22   7   8  14  15  24  17  48  43
   5  232007 1432700  54  39  30  67  88  47  20  68  79
   5  242007 1442701  44  75  37  32  17  42  55  47  49
   5  252007 1452702  27  10  25  32  30  23  39  40  19
   5  262007 1462703  27  23  36  24  40  38  31  15  14
   5  272007 1472704  22  20  22  25  38  15  31  17  13
   5  282007 1482705   8  17  16   5   8   7   1   2   9
   5  292007 1492706   5   3   5   5   5  10   8   5   6
   5  302007 1502707   4   8   5   6   5   4   5   3   2
   5  312007 1512708   5   7   3   3   2   2   4  10  16
   6   12007 1522709  10  12  10   7  13   6   8  18  13
   6   22007 1532710  10  12  12  14  10   5  10   7  11
   6   32007 1542711  15  13   9   8   7   7  20  35  21
   6   42007 1552712  13  15  20   8  12  13  18  19   3
   6   52007 1562713   2   2   2   2   3   2   4   3   5
   6   62007 1572714   1   1   2   1   2   2   2   0   2
   6   72007 1582715   3   3   3   2   3   2   4   5   5
   6   82007 1592716  15  17  19  14   7  11  16  15  22
   6   92007 1602717  11   6   9  15  17  14   9  11  13
   6  102007 1612718  11  20  13  24  13   6   4   9   4
   6  112007 1622719   3   4   1   3   2   2   7   6   5
   6  122007 1632720   3   4   6   1   3   3   1   5   7
   6  132007 1642721   9   3   2   5   9   7  15  26  11
   6  142007 1652722  30  30  30  22  46  18  32  27  38
   6  152007 1662723  12  18  22  12  13  13   9   3   7
   6  162007 1672724  10  12  14   6   7  17  10  10   5
   6  172007 1682725   8   9   7   9  11  15   8   6   6
   6  182007 1692726   9   6   5  11  12   5  16  16   7
   6  192007 1702727   9  13  12  14  13   9  10   4   3
   6  202007 1712728   5   8   4   8   7   5   4   2   3
   6  212007 1722729  22   3  12  12  29  33  25  26  39
   6  222007 1732730  23  29  19  25  37  15  13  17  32
   6  232007 1742731  15  23  22  26  10   6   7  12  15
   6  242007 1752732  12  16  11  10  11  11  15  19   9
   6  252007 1762733   7   8   5   3   4   7  13   7   9
   6  262007 1772734   6   4   4   2  12  10   4   7   6
   6  272007 1782735   7  12  10  11   5   3   9   5   7
   6  282007 1792736  10   9   4   5   9  13   6   7  32
   6  292007 1802737  15   5   6   9   9  15  13  38  25
   6  302007 1812738   6  12  13   9   7   3   3   2   2
   7   12007 1822739   6   3   5   9  10   6   4   4   9
   7   22007 1832740   3   1   3   7   8   3   5   1   1
   7   32007 1842741  14   3   5   4  10  16  28  14  32
   7   42007 1852742  28  29  37  29  54  23  28  23   7
   7   52007 1862743   8   9   8  10   8  13   2   9  12
   7   62007 1872744  10  10   8   7   8  11  12  14  10
   7   72007 1882745   9  12   9  11   6   4   7  12  15
   7   82007 1892746   5   9  10   7   3   5   2   4   4
   7   92007 1902747   2   3   3   2   4   1   1   4   1
   7  102007 1912748   7   2   2   4   5   4   5   9  30
   7  112007 1922749  35  37  44  66  66  18  33  10   8
   7  122007 1932750   9  10  13  20   4   8   6  10   8
   7  132007 1942751   3   3   3   2   1   2   3   4  12
   7  142007 1952752  32  10   6  12  31  35  62  72  31
   7  152007 1962753  19  47  32  24  17   9   7  11   7
   7  162007 1972754   6   7   8   9   9   4   5   8   3
   7  172007 1982755   3   8   3   3  10   2   1   2   1
   7  182007 1992756   3   8   4   4   3   1   1   1   2
   7  192007 2002757   2   1   1   2   2   3   1   1   5
   7  202007 2012758  23   1   8  24  45  50  20  11  31
   7  212007 2022759  20  15  44  23  14  20  11  29  11
   7  222007 2032760   4   6   9   8   6   2   4   1   1
   7  232007 2042761   5   4   3   4   7   4   3   5  10
   7  242007 2052762   3   2   1   1   6   8   4   1   3
   7  252007 2062763   1   2   1   0   4   3   2   2   1
   7  262007 2072764  13   2   2   1   5   9  36  27  22
   7  272007 2082765  12  23  26  12  10  19   8   1   3
   7  282007 2092766   6   8   6   5   5   3   3   3  19
   7  292007 2102767  27  25  45  18  31  27  15  23  38
   7  302007 2112768  18  30  27  30  10  10  16  13   8
   7  312007 2122769  10   6   5  16  15  17   6   5  11
   8   12007 2132770  30  43  27  41  29  29  24  27  27
   8   22007 2142771  10  10  10  14   8  13  15  10   4
   8   32007 2152772   7   6  10  10   5  10   8   3   6
   8   42007 2162773   2   4   2   4   2   1   0   0   4
   8   52007 2172774   2   1   1   1   1   1   1   7   6
   8   62007 2182775  23   4   3  13  14  12  29  29  83
   8   72007 2192776  38  64  35  44  28  34  39  33  29
   8   82007 2202777   9  14  23  15   7   6   5   4   5
   8   92007 2212778   6   7   3  10  14   4   2   5   5
   8  102007 2222779  25   5   3  10  23  42  58  42  24
   8  112007 2232780  20  21  16  21  15  17  20  32  18
   8  122007 2242781  10   9  11  11  31  10   6   6   2
   8  132007 2252782   3   5   5   1   2   1   3   1   6
   8  142007 2262783   6   8   2   4   4   6   2   5  17
   8  152007 2272784  15  22  24   9  13  15  17  13  12
   8  162007 2282785  10  13   8  16  21   5   3  11   6
   8  172007 2292786   5  11   5   2   4   2   3   9   9
   8  182007 2302787   2  11   2   0   2   1   0   2   2
   8  192007 2312788   5   1   1   1   7  19  11   2   3
   8  202007 2322789   2   5   3   2   1   1   1   2   7
   8  212007 2332790   6  12   5   3   7  10   6   2   6
   8  222007 2342791   6   1   6   4   9  14  10   9   2
   8  232007 2352792   2   0   2   1   7   5   1   2   1
   8  242007 2362793   1   1   4   2   1   1   1   2   1
   8  252007 2372794  14  15   3   6  24  26  13  21  10
   8  262007 2382795  17  10  10  12   9  18  23  32  29
   8  272007 2392796  23  23  16  36  15  12  10  43  29
   8  282007 2402797  19  25  16  18  47  23   6  14  10
   8  292007 2412798   7  11   5   7   3  10   6  11   9
   8  302007 2422799   7   9  15  10   5   5   1   6   9
   8  312007 2432800  11   7   8   8  11   6  11  19  23
   9   12007 2442801  19  10  11  19  28  19  19  21  30
   9   22007 2452802  35  41  52  24  52  42  21  34  20
   9   32007 2462803  19  17  19  17  25  26  20   9  23
   9   42007 2472804  10  13  10  14  12   9   3   8  12
   9   52007 2482805  21  18  25  37  24  24   9  19  13
   9   62007 2492806  20  17  11   7  18  12  23  20  54
   9   72007 2502807  17  35  28   8  11  15  19  12   9
   9   82007 2512808  11   9  11  14  14   7  16  13   4
   9   92007 2522809   3   1   1   2   6   3   4   1   6
   9  102007 2532810   3   4   2   3   5   1   6   4   3
   9  112007 2542811   3   1   1   2   3   5   4   4   5
   9  122007 2552812   3   5   4   4   4   4   1   1   3
   9  132007 2562813   3   2   3   2   2   1   1   7   6
   9  142007 2572814   7   7   3   2   4   5  15  13  13
   9  152007 2582815   7  16   5   4   5   4   6  10  13
   9  162007 2592816   3   6   6   3   4   2   2   7   1
   9  172007 2602817   3   1   1   1   3   6   0   3  14
   9  182007 2612818   4  16   7   1   2   6   1   1   1
   9  192007 2622819   4   2  10   6   7   7   3   1   2
   9  202007 2632820  18   2   7   3  14  22  22  39  35
   9  212007 2642821  16  16   9  12  10  12  15  18  39
   9  222007 2652822  21  26  16  18  14  23  21  33  20
   9  232007 2662823  27  21  49  44  29  14  10  14  38
   9  242007 2672824  18  23  33  17  11  20  19  11  13
   9  252007 2682825  12  18   7  10   8   3  10  24  16
   9  262007 2692826   4   9   6   3   7   3   1   7   3
   9  272007 2702827  26   3   1   0  16   9  90  50  41
   9  282007 2712828  32  33  30  36  19  10  21  50  62
   9  292007 2722829  40  42  50  57  43  42  25  31  34
   9  302007 2732830  19  24  28  30  22  12  11  20  12
  10   12007 2742831  13  18  12  12  20  16  14   5  11
  10   22007 2752832  10  11   9  10   8   2   2   9  31
  10   32007 2762833  27  29  23  28  18  47  20  25  27
  10   42007 2772834  18  30  26  14  22  17  22  18   2
  10   52007 2782835   9  10  13  15   7  11   7  10   2
  10   62007 2792836   7   5   1   8  10  11   7   5   9
  10   72007 2802837   3   6   1   3   5  10   2   0   0
  10   82007 2812838   1   0   1   1   0   1   1   1   4
  10   92007 2822839   1   2   0   1   1   2   1   3   1
  10  102007 2832840   1   1   3   4   1   2   1   0   0
  10  112007 2842841   1   0   1   0   0   1   0   2   4
  10  122007 2852842   9   0   6  12   8   6  10  16  16
  10  132007 2862843   3   1   0   2   5   8   1   4   8
  10  142007 2872844   9   8  10  17  16  13   6   1   4
  10  152007 2882845   4  11   1   2   5   6   3   2   2
  10  162007 2892846   5   2   2   4   6  12  11   4   0
  10  172007 2902847   1   4   2   0   1   1   0   2   2
  10  182007 2912848  23   5  20  24  44  18  11  31  36
  10  192007 2922849  28  23  18  16  21  58  29  33  31
  10  202007 2932850  20  38  26  23  22  12  18  19   5
  10  212007 2942851   9   4   8   8   8   8   6  15  15
  10  222007 2952852  10   6   7   1   1   3  16  25  24
  10  232007 2962853  14  31  16  12  11  13   9  17   4
  10  242007 2972854   6   7   1   3   7  10  12   6   5
  10  252007 2982855  31   4   4   5  30  45  62  62  43
  10  262007 2992856  24  26  19  15  21  28  34  36  20
  10  272007 3002857  21  13  19  11  46  26  27  13  15
  10  282007 3012858  14  13  14   7  19  17  30  11   6
  10  292007 3022859  24  12   4   8   9  18  20  66  58
  10  302007 3032860  15  42  20  11   9  10  20   6   8
  10  312007 3042861   8   8   5  13   8  12   7  10   6
  11   12007 3052862   7  19   5   7   7   3   8   7   4
  11   22007 3062863   4   3   6   6  10   1   1   3   4
  11   32007 3072864   3   3   2   3   6   8   2   2   1
  11   42007 3082865   7   4   0   1   3   9  18  14  12
  11   52007 3092866   4   5   5   7  10   3   0   0   5
  11   62007 3102867   1   1   1   1   1   3   1   1   2
  11   72007 3112868   1   2   1   1   2   0   1   0   2
  11   82007 3122869   5   4   5   5   0   4   6   9  11
  11   92007 3132870   7   8   3   2   8   8  11   4  12
  11  102007 3142871   8  10   5  11  12  10  10   3   3
  11  112007 3152872   4   3   3   3   7   6   1   6   6
  11  122007 3162873   6   3   0   1   4   3   9  16  18
  11  132007 3172874  21  27  29  12  19  28  13  19  24
  11  142007 3182875  19  25  18  15  18  24  31  10  11
  11  152007 3192876  13  12   8   5   9  16  14  20  22
  11  162007 3202877  14   6   6  10  14  16  16  16  29
  11  172007 3212878  12  28  11  18   7   9  13  11   3
  11  182007 3222879   3   5   7   1   2   3  10   0   3
  11  192007 3232880   6   5   1   2   0   1   3  18  25
  11  202007 3242881  45  23  14  20  57 111  65  36  37
  11  212007 3252882  23  21  28  36  39  23  19  12   8
  11  222007 3262883  23   3  12   9  12  13  54  52  30
  11  232007 3272884  19  25  25  22  21  25  11  18  11
  11  242007 3282885  23  17   9  14  21  20  43  41  21
  11  252007 3292886  22  18  17  22  22  18  34  20  27
  11  262007 3302887  14  19  15  16  19  10   7  11  15
  11  272007 3312888   9   6  13   9   9  10   9   8   9
  11  282007 3322889   8  10   1   4   7  11  19   4   8
  11  292007 3332890   5   1   3   2   6   9  14   8   4
  11  302007 3342891   6   1   1   4   7   6   9  12  10
  12   12007 3352892   5  18   4   3   9   1   1   3   5
  12   22007 3362893   4   1   6   7   7   5   2   4   6
  12   32007 3372894   1   1   2   0   2   2   0   1   2
  12   42007 3382895   3   4   1   2   4   5   3   3   7
  12   52007 3392896   6  14   3  12   5   6   4   2   3
  12   62007 3402897   4   2   7   3   3   7   3   6   6
  12   72007 3412898   2   4   7   1   1   2   1   4   3
  12   82007 3422899   2   1   1   3   2   2   1   2   5
  12   92007 3432900   8   9   7   3   3  11  10  17   7
  12  102007 3442901  17   1  11  11  13  16  16  21  53
  12  112007 3452902  27  29  20  23  24  32  30  32  26
  12  122007 3462903  17  24  23  29  23  12   2   9  16
  12  132007 3472904  10  11  19   7  13  11   9  14   3
  12  142007 3482905   7   4   8   8  14   2   8  14   4
  12  152007 3492906   4   3   3   4   7   4   5   3   4
  12  162007 3502907   5   4   5   3   1   2   8   4  19
  12  172007 3512908  36  19  26  45  45  66  37  24  31
  12  182007 3522909  34  25  30  28  43  43  33  31  43
  12  192007 3532910  17  18  28  16  17  17  11  17  19
  12  202007 3542911  26  21  22  17  15  25  52  36  21
  12  212007 3552912  21  24  21  18  21  23  29  30   6
  12  222007 3562913  16   9  14   9  14  21  18  27  16
  12  232007 3572914  14  15  14  14  20  17  14   6  16
  12  242007 3582915   5   5   6   7   6   3   4   7   8
  12  252007 3592916   2   2   1   4   1   5   3   2   0
  12  262007 3602917   4   3   1   5   6   7   5   2   7
  12  272007 3612918  10   8  12  10   8   9   9  17  14
  12  282007 3622919   6  17  12   4   4   3   4   4   2
  12  292007 3632920   4   1   1   2   6   4   3   4  11
  12  302007 3642921   6   9   4   2   8  11   9   5   2
  12  312007 3652922   8   1   6   2  10  10  14  15   9
   1   12008   12923   5   6   8   1   8   6   5   3   6
   1   22008   22924   4   3   2   4   5   5   6   8   5
   1   32008   32925   3   4   3   2   4   2   2   3   4
   1   42008   42926   4   2   1   1   3   5   6   5  16
   1   52008   52927  37  19  21  48  49  43  27  50  39
   1   62008   62928  29  22  28  24  20  36  43  38  28
   1   72008   72929  22  39  28  20  26  27   7  13  23
   1   82008   82930  22  10  18  20  28  17  32  27  25
   1   92008   92931  12  24  11  20  12  12   7   9   8
   1  102008  102932   8   9   7   6  11  12   8   8   8
   1  112008  112933   5  11   3   5   8   2   3   9   4
   1  122008  122934  15   3   4   9   9  17  42  24  15
   1  132008  132935  20  20  11   9  10  32  29  41  13
   1  142008  142936  30  23  18  18  54  23  40  41  27
   1  152008  152937  18  22  15  17  20  28  19  12  13
   1  162008  162938  22  18  18  21  35  22  23  19  22
   1  172008  172939  20  24  10  13  20  31  16  20  33
   1  182008  182940  19  24  17  18  16  21  25  22  14
   1  192008  192941  19   9  10  18  26  29  39  14  12
   1  202008  202942  11   4  20  12  11  14   6  13  15
   1  212008  212943   9   5   7   8   9  11  11  15  13
   1  222008  222944   4   4   7   1   2   3   5   6   4
   1  232008  232945   8   3   3  10   8   8  11  14  13
   1  242008  242946   9   7   6   8   7  15  12  16   8
   1  252008  252947  17  15  29  26  17   8   7  26  13
   1  262008  262948  12  21  12   9  14  13  12   8  11
   1  272008  272949   6   5   4   2   2   3   8  17  12
   1  282008  282950   7   4   9   2   9   7   2  10  14
   1  292008  292951   7   7  18   9  13   7   2   0   2
   1  302008  302952   2   6   7   1   2   3   0   0   1
   1  312008  312953  11   2   1   0   7   8  23  31  22
   2   12008  322954  32  24  15  27  27  13  39  64  51
   2   22008  332955  30  37  52  19  13  38  19  30  32
   2   32008  342956  28  24  22  26  34  20  36  37  27
   2   42008  352957  15  20  13   9  23  11  12  20  16
   2   52008  362958   7  10   7   3   2  13  11   8   3
   2   62008  372959   8   1   2   4   3   8  12  20  14
   2   72008  382960  12  19  14   2   2   2  19   9  30
   2   82008  392961  10  19   6   6   9   8   8  14  15
   2   92008  402962   8   8   2   1   7  18   8  12  11
   2  102008  412963  35   4  19  25  33  61  61  38  43
   2  112008  422964  28  36  32  17  44  35  27  21  17
   2  122008  432965  23  18  21  17  23  38  22  27  19
   2  132008  442966  22  19  17  29  17  46  25  18  10
   2  142008  452967  21  13  10  16  14  31   9  50  29
   2  152008  462968  22  14  19  25  30  39  21  17  12
   2  162008  472969  16  20  21  16  20  20  10  18   3
   2  172008  482970   9   4  12  12  15  13   3   7   7
   2  182008  492971  22   7   6  11  24  45  28  24  36
   2  192008  502972  21  29  17  31  20  25  21  20  11
   2  202008  512973  10   9  16  14  11   9  13   2   6
   2  212008  522974  11   4   5   7  14  23  21  13   5
   2  222008  532975   8   5   6  16  10  11   5   3  10
   2  232008  542976  10   5   5   7   6  11  18  20  11
   2  242008  552977   7   6   5   4   8   7   8  10   8
   2  252008  562978   6   7   8   7  14   3   4   4   4
   2  262008  572979   7   4   8   4   7   9   9  11  10
   2  272008  582980  18  12  12   5   7  14  26  48  22
   2  282008  592981  43  39  28  21  38  24  61  65  68
   2  292008  602982  50  43  27  37  44  27  89  48  92
   3   12008  612983  37  64  35  27  36  40  35  29  31
   3   22008  622984  17  19  11  23  16  13  24  13  21
   3   32008  632985   9  14  12   9  15   5  11   7   4
   3   42008  642986   5   7   7  13   8   9   2   0   1
   3   52008  652987  17  10  10  16  22  38  20  20   6
   3   62008  662988   5   5   2   1   2   2  10   6  13
   3   72008  672989   3   7   4   4   1   2   1   5   4
   3   82008  682990  19   0   0   6  19  52  35  38   9
   3   92008  692991  47  46  78  77  38  34  32  27  49
   3  102008  702992  30  38  32  12  32  32  26  32  42
   3  112008  712993  26  18  13  37  32  51  34  15  12
   3  122008  722994  22  21  25  37  15  15   8  39  23
   3  132008  732995  22  17  20  16  35  45  17  19  10
   3  142008  742996  26  20  20  25  19  21  40  28  38
   3  152008  752997  18  23  18  15  43  18  13   9  10
   3  162008  762998  11  17  10  10   5  14  13   9  12
   3  172008  772999   9  14   4   2   4   4  18  14  12
   3  182008  783000  13  28  28  10   7  11  10   5   8
   3  192008  793001  15   3   5  12   7  34  22  18  26
   3  202008  803002  16   9   8   9  15  40  20  14  13
   3  212008  813003  10  11   6   5  10   6   9  15  22
   3  222008  823004   7  11   4   5   6   6   4   7  20
   3  232008  833005  16  30  18  27  17  12  12   8   9
   3  242008  843006   5   4  11   6   5   5   5   4   7
   3  252008  853007   6   3   4   2   6   9   8   8  13
   3  262008  863008  42  10  12  44  49  66  49  69  43
   3  272008  873009  53  70  56  41  31  26  47  67  88
   3  282008  883010  39  44  37  52  47  43  27  31  31
   3  292008  893011  18  14  17  11  16  20  17  24  29
   3  302008  903012  15  24  13  18  12  16  11   8  18
   3  312008  913013   6   8   3   1   8  11   2   7   8
   4   12008  923014   7   6  17  13   9   9   4   4   0
   4   22008  933015   1   0   2   1   0   1   1   2   3
   4   32008  943016   2   7   4   0   3   3   3   1   1
   4   42008  953017  15   0   1   1   5  19  24  44  32
   4   52008  963018  27   9   7   6  31  24  64  37  43
   4   62008  973019  28  21  40  42  31  28  13  19  30
   4   72008  983020  21  27  28  11  11  11  40  21  24
   4   82008  993021  18   9  10  11  24  27  13  21  30
   4   92008 1003022  21  26  17  37  28  22  10  12  18
   4  102008 1013023  17  29  15  14  14  21  12  14  18
   4  112008 1023024   9  12   7   2  16  13  15   2   5
   4  122008 1033025  21  19  26  24  20  30   9  20  21
   4  132008 1043026  15   7   9  13  18  23  34  14   9
   4  142008 1053027   3   7   8   1   2   1   1   1   3
   4  152008 1063028   8   2   2   1   1  11   9  10  28
   4  162008 1073029  26  21  14  32  20  35  27  36  23
   4  172008 1083030  12  27  24   7   8   8  12   9   4
   4  182008 1093031  13  13  18  17  11  10  20   9   9
   4  192008 1103032   9  13  10   7   7   3   7   9  21
   4  202008 1113033   7  13   2   4   5   3  14  12   5
   4  212008 1123034  13  14  25   9  13  10  14   8  14
   4  222008 1133035  13   6   9   9  11   6  19  20  26
   4  232008 1143036  50  33  41  91  38  48  57  47  47
   4  242008 1153037  30  40  31  48  33  36  12  16  30
   4  252008 1163038  15  18  20  20  15  14  10  15  10
   4  262008 1173039  20  23  11  18  20  12  26  26  24
   4  272008 1183040  14  13  20  19  15   9  22   9   7
   4  282008 1193041  23  10   7  21  26  29  34  33  25
   4  292008 1203042   9  25  18   8   3   6   4   8   6
   4  302008 1213043  11   2   2   1   8   6  34  35   7
   5   12008 1223044  13   3   7  12   4   2  15  23  43
   5   22008 1233045  18  56  29  21   8  21   5   1   6
   5   32008 1243046  22  27  16  23  29  30  14  23  14
   5   42008 1253047  15   4  13  22  21   9  18  16  21
   5   52008 1263048  21  19  18  37   7  20  26  28  20
   5   62008 1273049  19  51  22  28  19   9   6   9   8
   5   72008 1283050   7  14   5   1   3   5   6  11  14
   5   82008 1293051   7  16   5  13   9   6   3   4   6
   5   92008 1303052   4   8   4   7   6   3   2   2   5
   5  102008 1313053   8   5  15  11   7   3   2   8  15
   5  112008 1323054   5   9   6   3   5   5   3  11   5
   5  122008 1333055   4   3   2   6   3   3   4   5   8
   5  132008 1343056   5   9  16   1   2   4   6   7   0
   5  142008 1353057   3   1   5   2   6   4   2   3   2
   5  152008 1363058   3   1   7   3   4   3   1   4   7
   5  162008 1373059   7   9   5   3  10   9   8   8   5
   5  172008 1383060   1   6   1   0   2   1   2   0   0
   5  182008 1393061   3   1   6   2   5   8   1   2   3
   5  192008 1403062  13  15  10  10  23  15  17  11   7
   5  202008 1413063  17  15  10  25   9  20  14  18  32
   5  212008 1423064  20  29  36  21  23  13  16  12  14
   5  222008 1433065  17  18  12  11   9  10  34  29  17
   5  232008 1443066  16  16  13   0   9  25  12  25  29
   5  242008 1453067  14  35   6  14  18  15  17   3  10
   5  252008 1463068  10  14  16  13   8  10   9   3   7
   5  262008 1473069   5   7   7   5  10   2   3   4   5
   5  272008 1483070   5   2   2   6   3   5   6   7  15
   5  282008 1493071  19  21  17  31  17  28  20  11  13
   5  292008 1503072  16  26  18  15  10  18  20  15  11
   5  302008 1513073  17  34   7   7   6  18  32  24  12
   5  312008 1523074  15   6  12  17  23  25  16  17  11
   6   12008 1533075  13  13  14  10  12  13  22  13  11
   6   22008 1543076   7   8  11   4   5   6  11   8   6
   6   32008 1553077   7   5  12   3   6   6   7  10  11
   6   42008 1563078   4  10   5   7   1   5   3   0   2
   6   52008 1573079   2   3   0   0   7   4   4   1   1
   6   62008 1583080  11   4  14  13  18   6   7  15  14
   6   72008 1593081  21  13  14  31  29  23  15  25  23
   6   82008 1603082  14  29  12  12   9  19  15   6  15
   6   92008 1613083   5  12   5   1   3   3   0  10   7
   6  102008 1623084   3   7   0   2   3   8   4   3   1
   6  112008 1633085   4   4   7  10   8   4   1   0   3
   6  122008 1643086   3   3   3   3   2   3   3   2   8
   6  132008 1653087   2   4   3   0   1   1   2   3   2
   6  142008 1663088  22   4   1   5   4  13  28  33  92
   6  152008 1673089  34  50  54  42  25  26  17  15  47
   6  162008 1683090  24  20  15  19  22  15  26  32  43
   6  172008 1693091  21  29  22  27  25  19  17  15  20
   6  182008 1703092  16  32  28  24  24  14   7   3   3
   6  192008 1713093  10   7   5   4  15  14  13  17  11
   6  202008 1723094  16  17  29  27  16  12   7  10  13
   6  212008 1733095   7   8   7   6   9   4   6   6  10
   6  222008 1743096   3   9   5   2   6   3   2   1   3
   6  232008 1753097   9  14  13   7  10   8   5   5  10
   6  242008 1763098  11   9   7   5   7   6   9  14  36
   6  252008 1773099  17  26  23  23   7   5  15  19  25
   6  262008 1783100  26  48  37  25  43  20  15  15  10
   6  272008 1793101  17  43  17  13  22  13  21   9   5
   6  282008 1803102   9   4  10   5  12   9  11  13   9
   6  292008 1813103  14  13  19  10  17   6   9  14  25
   6  302008 1823104   7   8  10   7   7   9   8  10   2
   7   12008 1833105   8  15  11  11  10  16   3   0   4
   7   22008 1843106   3   9   4   3   5   2   1   2   0
   7   32008 1853107   2   1   1   0   2   6   6   3   4
   7   42008 1863108   3   1   4   1   2   6   9   5   3
   7   52008 1873109  12  10   7   3  17  18  14  14  16
   7   62008 1883110   5   8   9  12   2   5   2   6   0
   7   72008 1893111   3   5   7   2   2   1   1   1   6
   7   82008 1903112   2   0   0   1   3   2   1   3   6
   7   92008 1913113   3   1   4   3   6   3   2   4   4
   7  102008 1923114   5   2   0   2   8   8   5   4  15
   7  112008 1933115  11   9   3  10  13  19   7  10  20
   7  122008 1943116  32  22  53  66  47  31  14  17  12
   7  132008 1953117  25  15  16  33  37  19  31  28  22
   7  142008 1963118  21  15  17  30  28  20  24   9  25
   7  152008 1973119  13  26  15  12  15   7   8   9  14
   7  162008 1983120  10   9  17  12   6   4   7   9  16
   7  172008 1993121   7  22   8   7   6   3   7   7   1
   7  182008 2003122   5   4   9  11   5   9   3   2   3
   7  192008 2013123   2   1   1   1   4   3   1   1   4
   7  202008 2023124   3   8   4   2   2   2   1   6   6
   7  212008 2033125  10   9   6  15  17  10   8   8   8
   7  222008 2043126  18   4   6   9  18  26  19  24  43
   7  232008 2053127  35  34  47  31  26  44  34  31  36
   7  242008 2063128  31  56  34  39  32  31  20  18  18
   7  252008 2073129   4   3   9   3  11   3   1   1   3
   7  262008 2083130   5   9   5   6   6   3   6   8   4
   7  272008 2093131   9   0   0   2  13   5   4  12  36
   7  282008 2103132  10  13  22  19  11   4   7   3   3
   7  292008 2113133   4   0   4   2   5   5   5   5   7
   7  302008 2123134   6   6  17   5  10   2   2   8   5
   7  312008 2133135   4   3   3   5   9   5   2   4   4
   8   12008 2143136   4   5   4   2   1   4   8   7   8
   8   22008 2153137   2   2   0   3   3   3   1   3   7
   8   32008 2163138   6   4   3   2   4   4   7  11  14
   8   42008 2173139   3   9   3   3   5   4   2   2   2
   8   52008 2183140   3   3   2   4   8   6   2   1   1
   8   62008 2193141   7   3   8   7   9   5   7  11   9
   8   72008 2203142   5   4   8   2   3   2   5   8  12
   8   82008 2213143   4   2   3   1   0   3   5   4  14
   8   92008 2223144  32  17  34  22  16  17  36  51  68
   8  102008 2233145  24  42  40  35  16  13  23  16  14
   8  112008 2243146  12  20  14  10  13  17  11   7   8
   8  122008 2253147  12  16  16  17  10  10  17   6  11
   8  132008 2263148   6  17   9   3   6   7   2   3   6
   8  142008 2273149   8  16  24   7   4   7   3   4   1
   8  152008 2283150   4  15   9   3   1   1   1   2   1
   8  162008 2293151   8   2   3  10   8   2   6   8  25
   8  172008 2303152  10  25   9   5  12  11   7   3   8
   8  182008 2313153  33  17  26  20  46  58  42  38  21
   8  192008 2323154  16  20  17  20  19  17  20  13   8
   8  202008 2333155   6  15  12   5   7   6   5   2   1
   8  212008 2343156   4   2   0   4  11   7   2   4   7
   8  222008 2353157   3   6   4   7   6   2   0   0   2
   8  232008 2363158   3   7   2   0   1   6   4   1   6
   8  242008 2373159   2   1   0   3   2   4   3   1   7
   8  252008 2383160   1   1   0   3   1   1   1   1   2
   8  262008 2393161   2   2   1   1   1   5   4   3   3
   8  272008 2403162   4   9  12   2   3   2   1   2   2
   8  282008 2413163   3   3   5   0   2   2   4   6   7
   8  292008 2423164   4   5   7   6   2   2   6   4   4
   8  302008 2433165   2   3   1   5   6   2   1   1   1
   8  312008 2443166   6   3   3   6   8  11   8   9   6
   9   12008 2453167   3   7   8   1   2   2   4   3   3
   9   22008 2463168   3   3   2   6   8   3   0   1   6
   9   32008 2473169  14   3  14  17  17   5  21  15  27
   9   42008 2483170  51 101  98  51  40  45  34  24  19
   9   52008 2493171  12  17  18   7   9  16   5  10  20
   9   62008 2503172  14  23  10   7  12  24  12  17  14
   9   72008 2513173  16  23  17   8   6  23  10  38   6
   9   82008 2523174  17   8  19  21  17  12  18  24  17
   9   92008 2533175  12  13  18  17   9   7   5   7  24
   9  102008 2543176  12  21  13  10  10  10  11  13   8
   9  112008 2553177   3   1   4   1   1   1   3   3  10
   9  122008 2563178   1   5   1   0   1   0   0   1   1
   9  132008 2573179   1   1   1   2   2   0   0   0   2
   9  142008 2583180  10   0   1   9   7   5   2  30  33
   9  152008 2593181  28  18  21  39  37  42  27  28  15
   9  162008 2603182  15   4  25  24  22   6  20  13   6
   9  172008 2613183   4  16  13   1   2   1   0   0   3
   9  182008 2623184  13   9  15  23  26  17   8   3   4
   9  192008 2633185   8   1   8   9  12  10   7  13   5
   9  202008 2643186   8  17  13   5   4   6  11   4   4
   9  212008 2653187   3   1   2   1   1   1   6   3  11
   9  222008 2663188   5  24  15   0   0   0   3   1   2
   9  232008 2673189   4   6   0   9   6   4   2   2   4
   9  242008 2683190   3   4   3   3   7   8   1   0   1
   9  252008 2693191   5   1   0   1   5   1   5  16  15
   9  262008 2703192   3   9   6   4   1   5   2   0   1
   9  272008 2713193   4   0   1   1   1   3   8  12   8
